title,totalScore,reviewsCount,street,city,state,countryCode,website,phone,categoryName,url
Dr. Peter Nottle,4.9,15,42 The Avenue,Windsor,Victoria,AU,https://laparoscopicsurgery.com.au/,+61 3 9521 3615,Doctor,https://www.google.com/maps/search/?api=1&query=Dr.%20Peter%20Nottle&query_place_id=ChIJKTiUmTFo1moRiYi0QnKJ4Wo
Obesity Surgery Melbourne,,0,214 Burgundy St,Heidelberg,Victoria,AU,,+61 3 9428 7556,Doctor,https://www.google.com/maps/search/?api=1&query=Obesity%20Surgery%20Melbourne&query_place_id=ChIJlcGVhYhG1moRNVLKHtsRwA4
The Gut Guy,5,71,Unit 2715/570 Lygon St,Carlton,Victoria,AU,https://www.thegutguy.com.au/,+61 497 850 719,Health consultant,https://www.google.com/maps/search/?api=1&query=The%20Gut%20Guy&query_place_id=ChIJp6hOhV-PLowRYstGWmeTblk
Dr Nicole Winter,5,7,Suite 301/100 Victoria Parade,East Melbourne,Victoria,AU,https://mwls.com.au/our-team,+61 3 9416 4418,Surgeon,https://www.google.com/maps/search/?api=1&query=Dr%20Nicole%20Winter&query_place_id=ChIJ_88BV3JD1moRDxcx0SgnBrU
The Centre for Bariatric Surgery,,0,42 The Avenue,Windsor,Victoria,AU,,+61 3 9805 1500,Surgeon,https://www.google.com/maps/search/?api=1&query=The%20Centre%20for%20Bariatric%20Surgery&query_place_id=ChIJgUm2PzFo1moRbl5I2g7yI5M
Body Catalyst Melbourne Central,4.8,181,"Melbourne Central Shopping Centre, Ground Floor/211 La Trobe St",Melbourne,Victoria,AU,https://www.bodycatalyst.com.au/locations/melbourne-central/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb-melb-central,+61 3 9988 1251,Medical spa,https://www.google.com/maps/search/?api=1&query=Body%20Catalyst%20Melbourne%20Central&query_place_id=ChIJv_nNekxd1moRBh6-1RIon_M
Daniel Foley,5,37,"Suite 7.1, Level 7 Lee Wing Epworth Richmond Hospital, 62 Erin St",Richmond,VIC,AU,https://uppergi.com.au/,+61 3 8899 7717,Surgeon,https://www.google.com/maps/search/?api=1&query=Daniel%20Foley&query_place_id=ChIJ6WDuatxD1moRecrpu_bO0DM
Reclaim Health,4.8,132,603/605 Nicholson St,Carlton North,Victoria,AU,http://www.reclaimhealth.com.au/,+61 3 9381 1991,Medical Center,https://www.google.com/maps/search/?api=1&query=Reclaim%20Health&query_place_id=ChIJJa-57ztD1moRPUMSxLkCXps
Dr Ramez Bassari,4.2,5,"Suite 6.5 Level 6 Danks Wing Epworth Richmond, 89 Bridge Rd",Richmond,VIC,AU,http://www.surgerymelbourne.com.au/,+61 3 9397 2223,Surgeon,https://www.google.com/maps/search/?api=1&query=Dr%20Ramez%20Bassari&query_place_id=ChIJRUdos6FD1moR8Itosin2opg
Mr Jacob Vanyai | MOGGS | Melbourne Oesophagogastric and General Surgery | East Melbourne,5,1,"Epworth Freemasons, Level 1/124 Grey St",East Melbourne,VIC,AU,http://moggs.com.au/,+61 3 8370 3188,Surgeon,https://www.google.com/maps/search/?api=1&query=Mr%20Jacob%20Vanyai%20%7C%20MOGGS%20%7C%20Melbourne%20Oesophagogastric%20and%20General%20Surgery%20%7C%20East%20Melbourne&query_place_id=ChIJR8ELQblD1moRAUhIgdUbVIA
Medical Specialists on Collins - Mr Anthony Clough,5,4,4/250 Collins St,Melbourne,Victoria,AU,http://www.anthonyclough.com.au/,+61 3 9958 3000,Surgeon,https://www.google.com/maps/search/?api=1&query=Medical%20Specialists%20on%20Collins%20-%20Mr%20Anthony%20Clough&query_place_id=ChIJI6LlujND1moRxJvvPE0TkqM
Melbourne Fat And Cellulite Reduction,4.9,49,108 Bourke St,Melbourne,Victoria,AU,https://www.mfacrc.com.au/,+61 414 900 540,Specialized clinic,https://www.google.com/maps/search/?api=1&query=Melbourne%20Fat%20And%20Cellulite%20Reduction&query_place_id=ChIJJQOg-shC1moR9seY-N8KaEY
Mr Hai T. Bui,5,28,248 Ascot Vale Rd,Ascot Vale,Victoria,AU,http://www.northwestsurgeons.com.au/,+61 3 9078 2184,Surgeon,https://www.google.com/maps/search/?api=1&query=Mr%20Hai%20T.%20Bui&query_place_id=ChIJfWCQwPtc1moRExR6FtB0LdI
Victorian Bariatric Surgery Centre,,0,42 The Avenue,Windsor,Victoria,AU,http://victorianbariatricsurgerycentre.com.au/,+61 3 9397 2223,Surgical center,https://www.google.com/maps/search/?api=1&query=Victorian%20Bariatric%20Surgery%20Centre&query_place_id=ChIJMQVOmDFo1moRzUmXcauBc1o
Mr Mark Cullinan,4.5,6,"Epworth Consulting Suites, Level 7 Lee Wing, 62 Erin St",Richmond,VIC,AU,http://markcullinan.com.au/,+61 1300 447 874,Surgeon,https://www.google.com/maps/search/?api=1&query=Mr%20Mark%20Cullinan&query_place_id=ChIJzSZVvSpC1moRntHNkQBh7JQ
Greater Easter Obesity Surgery,,0,26 Balaclava Rd,St Kilda East,Victoria,AU,http://www.geobesity.com.au/,+61 3 9038 1600,Surgical center,https://www.google.com/maps/search/?api=1&query=Greater%20Easter%20Obesity%20Surgery&query_place_id=ChIJkyac-kxo1moRwfNf0MzwIFw
Formulite,4.9,22,2/175 Lord St,Richmond,Victoria,AU,https://formulite.com.au/,+61 1300 002 230,Weight loss service,https://www.google.com/maps/search/?api=1&query=Formulite&query_place_id=ChIJ_SIG2hFD1moR0qqRtENouXk
Savvy Bariatrics,4,4,77 Willsmere Rd,Kew,Victoria,AU,https://www.savvybariatrics.com/,+61 412 810 078,Life coach,https://www.google.com/maps/search/?api=1&query=Savvy%20Bariatrics&query_place_id=ChIJk6SMg5dD1moRCqgwqW88IHI
Body Catalyst Doncaster,4.9,111,Shop G053/619 Doncaster Rd,Doncaster,Victoria,AU,https://www.bodycatalyst.com.au/locations/doncaster-westfield/?utm_source=gmb&utm_medium=organic&utm_term&utm_content&utm_campaign=gmb-doncaster-westfield,+61 3 8383 9472,Medical spa,https://www.google.com/maps/search/?api=1&query=Body%20Catalyst%20Doncaster&query_place_id=ChIJWfEgxmBH1moR5RGUPC5WLoY
My Body Vibes Doncaster,5,20,"Westfield Doncaster Shopping Centre, Level G/619 Doncaster Rd",Doncaster,Victoria,AU,https://www.mybodyvibes.com.au/,+61 1300 722 911,Beauty salon,https://www.google.com/maps/search/?api=1&query=My%20Body%20Vibes%20Doncaster&query_place_id=ChIJkQt18NJH1moR8JFFrAvdwBw
Greater Eastern Obesity Surgery,,0,36 Mt Dandenong Rd,Ringwood,Victoria,AU,http://www.geobesity.com.au/,+61 3 8804 4050,Surgical center,https://www.google.com/maps/search/?api=1&query=Greater%20Eastern%20Obesity%20Surgery&query_place_id=ChIJmeXUnDQ61moRWvmn8XQeo00
Surgical Weight Loss Solutions,5,4,163 Keilor Rd,Essendon,Victoria,AU,http://www.surgicalweightlosssolutions.com.au/,+61 3 9379 5479,Weight loss service,https://www.google.com/maps/search/?api=1&query=Surgical%20Weight%20Loss%20Solutions&query_place_id=ChIJubvpgQtc1moRBJOW0tPM5YE
Victorian Bariatric Surgery Centre,,0,566 Melton Hwy,Sydenham,Victoria,AU,http://victorianbariatricsurgerycentre.com.au/,+61 3 9397 2223,Surgical center,https://www.google.com/maps/search/?api=1&query=Victorian%20Bariatric%20Surgery%20Centre&query_place_id=ChIJ___Pbtz11moRKKibwaHM0pk
Mr. Ian Michell,5,3,163 Keilor Rd,Essendon,Victoria,AU,https://www.surgicalweightlosssolutions.com.au/,+61 3 9379 5479,Bariatric surgeon,https://www.google.com/maps/search/?api=1&query=Mr.%20Ian%20Michell&query_place_id=ChIJx2raz_FC1moRKeGEdUGtNoc
Victorian Bariatric Surgery Centre,,0,179 Princes Hwy,Werribee,Victoria,AU,http://victorianbariatricsurgerycentre.com.au/,+61 3 9397 2223,Surgical center,https://www.google.com/maps/search/?api=1&query=Victorian%20Bariatric%20Surgery%20Centre&query_place_id=ChIJL2ih__mF1moRcqibHsTwTUo
Epworth Laparoscopic Surgery Centre,,0,2.1/173 Lennox St,Richmond,Victoria,AU,http://laparoscopicsurgery.net.au/,+61 3 9421 1166,Surgeon,https://www.google.com/maps/search/?api=1&query=Epworth%20Laparoscopic%20Surgery%20Centre&query_place_id=ChIJA4GGzvFC1moRzj3ot2VesDA
WestVic Surgical,,0,Level 1/242 Hoppers Ln,Werribee,Victoria,AU,http://westvicsurgical.com.au/,+61 3 4331 9499,Surgical center,https://www.google.com/maps/search/?api=1&query=WestVic%20Surgical&query_place_id=ChIJKw8UiquI1moRD3IF3yO8Yck
Mr Jacob Vanyai | MOGGS | Melbourne Oesophagogastric and General Surgery | Werribee,5,1,"Werribee Golf Driving Range, 240 Hoppers Ln",Werribee,Victoria,AU,https://www.moggs.com.au/,+61 3 8370 3188,Surgeon,https://www.google.com/maps/search/?api=1&query=Mr%20Jacob%20Vanyai%20%7C%20MOGGS%20%7C%20Melbourne%20Oesophagogastric%20and%20General%20Surgery%20%7C%20Werribee&query_place_id=ChIJ-5nzbeyJ1moRsbTnp-LSSCw
Mr Douraid Abbas - Ballarat Bariatrics,,0,242 Hoppers Ln,Werribee,Victoria,AU,http://ballaratbariatrics.com.au/,+61 3 9908 2998,Local medical services,https://www.google.com/maps/search/?api=1&query=Mr%20Douraid%20Abbas%20-%20Ballarat%20Bariatrics&query_place_id=ChIJG9kpJI-J1moR9D7xSg7ctg8
Mr Geoffrey Draper,4.5,8,Suite 7/525 McClelland Dr,Frankston,Victoria,AU,https://www.geoffreydraper.com.au/,+61 3 9770 7189,Surgeon,https://www.google.com/maps/search/?api=1&query=Mr%20Geoffrey%20Draper&query_place_id=ChIJdxC1XRsL1moR6-8H1TncGLk
DESA Consulting,4.9,158,9 Fleetwood Dr,Narre Warren,Victoria,AU,https://desaconsulting.com.au/,+61 3 8725 9983,Medical Center,https://www.google.com/maps/search/?api=1&query=DESA%20Consulting&query_place_id=ChIJsw6IlVbZ1WoR47wcqXjS6Kk
Mr Zeev Duieb,,0,75 Kangan Dr,Berwick,Victoria,AU,http://www.drzeevsurgery.com/,+61 3 8784 5600,,https://www.google.com/maps/search/?api=1&query=Mr%20Zeev%20Duieb&query_place_id=ChIJPeSs_Doa1moRCZgfYU2LqJU
St John of God Berwick Hospital,4.2,261,75 Kangan Dr,Berwick,Victoria,AU,https://www.sjog.org.au/berwick,+61 3 8784 5000,General hospital,https://www.google.com/maps/search/?api=1&query=St%20John%20of%20God%20Berwick%20Hospital&query_place_id=ChIJ-V4B2zoa1moRkm2ISvIxl9I
St John of God Berwick Specialist Centre,4,16,55 Kangan Dr,Berwick,Victoria,AU,,,Medical Center,https://www.google.com/maps/search/?api=1&query=St%20John%20of%20God%20Berwick%20Specialist%20Centre&query_place_id=ChIJJ_j46K4b1moR4dzIeyRirPw
Alevia,4.9,106,20/201 Wellington Parade S,East Melbourne,Victoria,AU,https://alevia.com.au/,+61 3 9344 1322,Weight loss service,https://www.google.com/maps/search/?api=1&query=Alevia&query_place_id=ChIJ3Q0WSlJD1moRpID-1yXyyaQ
BetterLife Surgery,5,1,274 Gilbert Rd,Preston,Victoria,AU,https://betterlifesurgery.com.au/?utm_source=GMBlisting&utm_medium=organic&utm_campaign=gmb,+61 1300 046 046,Bariatric surgeon,https://www.google.com/maps/search/?api=1&query=BetterLife%20Surgery&query_place_id=ChIJ5bqPv6JF1moRyQP7GJQ1Na8
"Dr Alex Craven - Bariatric, Upper Gastrointestinal and General Surgeon",4.8,6,216 Burgundy St,Heidelberg,Victoria,AU,https://dralexcraven.com.au/,+61 3 9852 3777,Bariatric surgeon,https://www.google.com/maps/search/?api=1&query=Dr%20Alex%20Craven%20-%20Bariatric%2C%20Upper%20Gastrointestinal%20and%20General%20Surgeon&query_place_id=ChIJ94d_fT9H1moRDfaiCF3v9K4
Casey Gate Medical Centre,2.9,53,33-34 Mack Rd,Narre Warren South,Victoria,AU,http://www.caseygatemc.com.au/,+61 3 8786 5955,Public medical center,https://www.google.com/maps/search/?api=1&query=Casey%20Gate%20Medical%20Centre&query_place_id=ChIJTU9snJAQ1moRBJOOy9vAdkw
Hobson Healthcare - Werribee,4.3,38,179 Princes Hwy,Werribee,Victoria,AU,https://hobsonhealthcare.com.au/,+61 3 9731 8000,Endoscopist,https://www.google.com/maps/search/?api=1&query=Hobson%20Healthcare%20-%20Werribee&query_place_id=ChIJEeWY__mF1moRAQDyUVqQt4A
Alchemy Medicine - Araleena Isse,4.8,48,Unit 1/853 High St,Reservoir,Victoria,AU,http://www.alchemymedicine.com.au/,+61 3 9443 9330,Naturopathic practitioner,https://www.google.com/maps/search/?api=1&query=Alchemy%20Medicine%20-%20Araleena%20Isse&query_place_id=ChIJS2_ql2BE1moROXL4PcXUYf0
Melbourne Weight Loss Centre (Bayside)- Dr. Andrew Huo,,0,"Holmesglen Private Hospital Consulting Suites, 490 South Rd",Moorabbin,VIC,AU,http://www.melbourneweightloss.com.au/,+61 3 8594 1897,Surgeon,https://www.google.com/maps/search/?api=1&query=Melbourne%20Weight%20Loss%20Centre%20(Bayside)-%20Dr.%20Andrew%20Huo&query_place_id=ChIJj16MQaJt1moRJCf0kTDIspw
Dr Michael Hii,,0,"Wyndham Private Medical Centre, 242 Hoppers Ln",Werribee,VIC,AU,http://www.mgos.com.au/,+61 3 9416 4418,Surgeon,https://www.google.com/maps/search/?api=1&query=Dr%20Michael%20Hii&query_place_id=ChIJ16xO7JaJ1moRA9dJ5VCq384
Wyndham Specialist Care Centre,4.4,11,289 Princes Hwy,Werribee,Victoria,AU,,+61 3 9741 9300,Doctor,https://www.google.com/maps/search/?api=1&query=Wyndham%20Specialist%20Care%20Centre&query_place_id=ChIJq6o-uFSP1moRbGH23lWt_4Q
Dr Mani Niazi - Wantirna - MBSA,4.9,127,"Suite 9A/Knox Private Hospital, 262 Mountain Hwy",Wantirna,VIC,AU,https://www.loseweightsurgery.com.au/,+61 3 9013 0865,Surgeon,https://www.google.com/maps/search/?api=1&query=Dr%20Mani%20Niazi%20-%20Wantirna%20-%20MBSA&query_place_id=ChIJVVVVoQE81moRnEnQ7D6KkAg
Lapsurgery Australia,4.9,40,"Consulting Suites, 327 Gladstone Rd",Dandenong North,Victoria,AU,https://www.lapsurgeryaustralia.com.au/,+61 3 9760 2777,Surgeon,https://www.google.com/maps/search/?api=1&query=Lapsurgery%20Australia&query_place_id=ChIJ9XSaIH071moRwOe6VkqXI8M
Health Dash |Dr Mitra Zarrati |Accredited Practising Dietitian |Care Plan Accepted,5,62,3 Wonuka Ct,Doncaster East,Victoria,AU,https://healthdash.com.au/,+61 416 549 291,Dietitian,https://www.google.com/maps/search/?api=1&query=Health%20Dash%20%7CDr%20Mitra%20Zarrati%20%7CAccredited%20Practising%20Dietitian%20%7CCare%20Plan%20Accepted&query_place_id=ChIJJYp2f8k51moR7F-Q4w-dz10
Mr. Niruben Rajasagaram – Bariatric Surgeon for Gastric Sleeve & Weight Loss Surgery Melbourne,4.9,92,"Suite 11A Knox Private Hospital, 262 Mountain Hwy",Wantirna,VIC,AU,https://www.nirubenrajasagaram.au/,+61 3 8548 0318,Bariatric surgeon,https://www.google.com/maps/search/?api=1&query=Mr.%20Niruben%20Rajasagaram%20%E2%80%93%20Bariatric%20Surgeon%20for%20Gastric%20Sleeve%20%26%20Weight%20Loss%20Surgery%20Melbourne&query_place_id=ChIJ7Rl1x-g91moR9iuko-FdYrg
Body Genesis Institute Wheelers Hill,5,14,201/202 Jells Rd,Wheelers Hill,Victoria,AU,http://www.centreforweightloss.com.au/,+61 3 9466 7799,Bariatric surgeon,https://www.google.com/maps/search/?api=1&query=Body%20Genesis%20Institute%20Wheelers%20Hill&query_place_id=ChIJgZsrtg0V1moR3bU-oLt3-Pc
Alevia,4.8,144,374 Mountain Hwy,Wantirna,Victoria,AU,https://alevia.com.au/,+61 3 9344 1322,Weight loss service,https://www.google.com/maps/search/?api=1&query=Alevia&query_place_id=ChIJfW5-mRU_1moRibMJvSTSdCs
Elina Medical Weight Loss Clinic,4.2,38,Unit 3/370 Blackburn Rd,Glen Waverley,Victoria,AU,https://www.elinaweightloss.com.au/,+61 3 9581 2609,Weight loss service,https://www.google.com/maps/search/?api=1&query=Elina%20Medical%20Weight%20Loss%20Clinic&query_place_id=ChIJMUUqg_o_1moRLVD3nQrgscs
Epworth Centre for Bariatric Surgery,5,9,Suite 62 Level 6/1 Arnold St,Box Hill,Victoria,AU,http://www.obesity.com.au/,+61 3 9421 1166,Medical Center,https://www.google.com/maps/search/?api=1&query=Epworth%20Centre%20for%20Bariatric%20Surgery&query_place_id=ChIJA4GGzvFC1moR1TH7ikJ-o9w
Mr Anthony Clough - Melbourne Centre for Bariatic Surgery,4.9,14,1 Arnold St,Box Hill,Victoria,AU,http://www.anthonyclough.com.au/,+61 3 9958 3000,Surgeon,https://www.google.com/maps/search/?api=1&query=Mr%20Anthony%20Clough%20-%20Melbourne%20Centre%20for%20Bariatic%20Surgery&query_place_id=ChIJkeFJl7ZA1moRNoUu49qyWak
Body Genesis Institute,4.8,85,"Ormond Square, Level 2, Suite 213/12 Ormond Blvd",Bundoora,VIC,AU,https://centreforweightloss.com.au/?utm_source=google&utm_medium=GMB&utm_campaign=Map/Bundoora,+61 3 9466 7799,Weight loss service,https://www.google.com/maps/search/?api=1&query=Body%20Genesis%20Institute&query_place_id=ChIJAzuZC8hI1moRufSSRP0gRo0
"Dr Alex Craven - Bariatric, Upper Gastrointestinal and General Surgeon",5,12,195 Thompsons Rd,Bulleen,Victoria,AU,https://dralexcraven.com.au/,+61 3 9852 3777,Bariatric surgeon,https://www.google.com/maps/search/?api=1&query=Dr%20Alex%20Craven%20-%20Bariatric%2C%20Upper%20Gastrointestinal%20and%20General%20Surgeon&query_place_id=ChIJv591IPVH1moRhKX7xBbTunU
Complete Solutions,5,119,105/12 Cato St,Hawthorn East,Victoria,AU,https://completeweightlosssolutions.com.au/,+61 3 9828 1900,Surgeon,https://www.google.com/maps/search/?api=1&query=Complete%20Solutions&query_place_id=ChIJSQ1aSBlC1moRc5rJtw14nyw
North Eastern,5,19,1 Arnold St,Box Hill,Victoria,AU,https://www.melbourneobesitysurgery.com.au/,+61 3 9895 7215,Gastrointestinal surgeon,https://www.google.com/maps/search/?api=1&query=North%20Eastern&query_place_id=ChIJrRXWnu5C1moR_rfGQok6aPA
Mooroolbark Medical Centre,4.7,539,19 Manchester Rd,Mooroolbark,Victoria,AU,https://qualitashealth.com.au/our-practices/mooroolbark-medical-centre/,+61 3 8803 5700,General practitioner,https://www.google.com/maps/search/?api=1&query=Mooroolbark%20Medical%20Centre&query_place_id=ChIJMTtKQhww1moRx0Xs-oa7rEA
Melbourne Weight Loss Centre - Dr. Andrew Huo,,0,289 Princes Hwy,Werribee,Victoria,AU,http://www.melbourneweightloss.com.au/,+61 3 8594 1897,Surgeon,https://www.google.com/maps/search/?api=1&query=Melbourne%20Weight%20Loss%20Centre%20-%20Dr.%20Andrew%20Huo&query_place_id=ChIJqaUTyiOP1moRyvnK7-UgI3I
Darebin Weight Loss Surgery,4.8,38,Suite 3/195 Thompsons Rd,Bulleen,Victoria,AU,https://darebinweightlosssurgery.com.au/,+61 3 9852 3777,Surgical center,https://www.google.com/maps/search/?api=1&query=Darebin%20Weight%20Loss%20Surgery&query_place_id=ChIJAZZI9ANH1moRA9GWuzfwzdA
Upper Gastrointestinal Robotic Surgery,5,7,525 McClelland Dr Suite 16 Peninsula Private Hospital,Langwarrin,VIC,AU,https://uppergiroboticsurgery.com/,+61 3 9509 4811,Medical group,https://www.google.com/maps/search/?api=1&query=Upper%20Gastrointestinal%20Robotic%20Surgery&query_place_id=ChIJR_7dMHEL1moRGF8Ppq6bsPw
Advantage Medical - Mount Eliza,4.6,482,"Ritchies Village, Shops 14, 15 and 17/89 Mount Eliza Way",Mount Eliza,Victoria,AU,https://familydoctor.com.au/advantage-mt-eliza/,+61 3 9787 3036,Medical Center,https://www.google.com/maps/search/?api=1&query=Advantage%20Medical%20-%20Mount%20Eliza&query_place_id=ChIJJc4FMwXf1WoRidnZiSBf5Zo
Andviv Pty Ltd,,0,26 Larkspur Ave,Doncaster,Victoria,AU,https://www.andviv.com/,+61 3 9840 6677,Computer consultant,https://www.google.com/maps/search/?api=1&query=Andviv%20Pty%20Ltd&query_place_id=ChIJmcLJV2dH1moRjQ-Nyw7rLKI
Dr Mani Niazi - Langwarrin - MBSA,5,3,"525 McClelland Dr Consulting Suites, Peninsula Private Hospital",Langwarrin,VIC,AU,https://www.loseweightsurgery.com.au/,+61 3 9013 0865,Bariatric surgeon,https://www.google.com/maps/search/?api=1&query=Dr%20Mani%20Niazi%20-%20Langwarrin%20-%20MBSA&query_place_id=ChIJt7JwXQUL1moRHe4P03qnkAI
Dr Paul Burton,,0,243 New St,Brighton,Victoria,AU,http://www.surgicalconsultinggroup.com.au/,+61 3 9576 1471,Surgeon,https://www.google.com/maps/search/?api=1&query=Dr%20Paul%20Burton&query_place_id=ChIJszCeM8xo1moR6TMGXWlnrfQ
Northwestern Colorectal,5,1,248 Ascot Vale Rd,Ascot Vale,Victoria,AU,,+61 3 9078 2184,Medical clinic,https://www.google.com/maps/search/?api=1&query=Northwestern%20Colorectal&query_place_id=ChIJAQCcwPtc1moR0zQSokxrdLc
"Dr Alex Craven - Bariatric, Upper Gastrointestinal and General Surgeon",5,1,12 Osburn Pl,Epping,Victoria,AU,https://dralexcraven.com.au/,+61 3 9852 3777,Bariatric surgeon,https://www.google.com/maps/search/?api=1&query=Dr%20Alex%20Craven%20-%20Bariatric%2C%20Upper%20Gastrointestinal%20and%20General%20Surgeon&query_place_id=ChIJj5dlL6NP1moROIaG6Ijkkcw
Melbourne Weight Loss Centre- Dr. Andrew Huo,5,1,Level 2/230 Cooper St,Epping,Victoria,AU,http://www.melbourneweightloss.com.au/,+61 3 8594 1897,Surgeon,https://www.google.com/maps/search/?api=1&query=Melbourne%20Weight%20Loss%20Centre-%20Dr.%20Andrew%20Huo&query_place_id=ChIJhT9dRFxP1moRdek56kqNP4s
Hobson Bay Specialist Centre,5,1,93 Ferguson St,Williamstown,Victoria,AU,https://hobsonsbayspecialistcenter.com/,+61 3 9397 2402,Bariatric surgeon,https://www.google.com/maps/search/?api=1&query=Hobson%20Bay%20Specialist%20Centre&query_place_id=ChIJOTGflulm1moRAEm0DAthosE
Dr. Yuan Cheng,5,72,Suite 2.1/173 Lennox St,Richmond,Victoria,AU,http://www.obesity.com.au/,+61 3 9421 1166,Bariatric surgeon,https://www.google.com/maps/search/?api=1&query=Dr.%20Yuan%20Cheng&query_place_id=ChIJVVXl1cRC1moRniqUZ6Yf3qI
Advantage Medical - Tooradin,4.6,159,110 S Gippsland Hwy,Tooradin,Victoria,AU,https://familydoctor.com.au/advantage-tooradin/,+61 3 5998 3140,Medical Center,https://www.google.com/maps/search/?api=1&query=Advantage%20Medical%20-%20Tooradin&query_place_id=ChIJIT6ak78G1moRbTqR_L8_OnY
Professor Wendy Brown,4.3,6,"Suite 7, Level 1/517 St Kilda Rd",Melbourne,Victoria,AU,https://tyox.org/business/professor-wendy-brown-oi8ifv,+61 3 8652 0373,Gastrointestinal surgeon,https://www.google.com/maps/search/?api=1&query=Professor%20Wendy%20Brown&query_place_id=ChIJQUHlo2tp1moRLkL0_JR5ELE
Melbourne Weight Loss Centre- Dr. Andrew Huo,,0,Level 1/267 Moreland Rd,Coburg,Victoria,AU,http://www.melbourneweightloss.com.au/,+61 3 8594 1897,Surgeon,https://www.google.com/maps/search/?api=1&query=Melbourne%20Weight%20Loss%20Centre-%20Dr.%20Andrew%20Huo&query_place_id=ChIJO524xdRb1moR-W9y_T8Z3Ts
Pearcedale Medical Centre,4.2,25,58 Baxter-Tooradin Rd,Pearcedale,Victoria,AU,http://www.pearcedalemedical.com.au/,+61 3 5978 5533,Medical Center,https://www.google.com/maps/search/?api=1&query=Pearcedale%20Medical%20Centre&query_place_id=ChIJP2P5NvMJ1moR51JMj_6hghU
Moonee Valley Specialist Centre,4.9,617,1003 Mt Alexander Rd,Essendon,Victoria,AU,http://www.mvscentre.com.au/?utm_source=local&utm_medium=organic&utm_campaign=gmb,+61 3 9372 0372,Gastroenterologist,https://www.google.com/maps/search/?api=1&query=Moonee%20Valley%20Specialist%20Centre&query_place_id=ChIJb9hULItc1moRujKaU217JEw
Vibes Fitness,5,163,Ground floor/55 Dunnart Bvd,Whittlesea,Victoria,AU,https://www.vibesfitness.com.au/,+61 412 526 383,Personal trainer,https://www.google.com/maps/search/?api=1&query=Vibes%20Fitness&query_place_id=ChIJ0XsIcCFD1moR9eeEy6ckYXU
Body And Health Solutions,4.9,19,11 Thomas Holmes St,Maribyrnong,Victoria,AU,http://bodyandhealthsolutions.net.au/,+61 3 9317 8919,Weight loss service,https://www.google.com/maps/search/?api=1&query=Body%20And%20Health%20Solutions&query_place_id=ChIJyc0AK8Fd1moRL6Tn2QeHgWY
Northwest Surgeons,3.7,12,248 Ascot Vale Rd,Ascot Vale,Victoria,AU,http://www.northwestsurgeons.com.au/,+61 3 9078 2184,Surgical center,https://www.google.com/maps/search/?api=1&query=Northwest%20Surgeons&query_place_id=ChIJeXAIwftc1moR6ey-k2enbAY
Louise Becroft,,0,517 St Kilda Rd,Melbourne,Victoria,AU,http://louisebecroftdietitian.com.au/,+61 404 979 844,Dietitian,https://www.google.com/maps/search/?api=1&query=Louise%20Becroft&query_place_id=ChIJMQVOmDFo1moRihQZ0My8uNw
Healesville Hospital and Yarra Valley Health,4.2,46,377 Maroondah Hwy,Healesville,Victoria,AU,https://www.easternhealth.org.au/locations/healesville-hospital-and-yarra-valley-health,,Hospital,https://www.google.com/maps/search/?api=1&query=Healesville%20Hospital%20and%20Yarra%20Valley%20Health&query_place_id=ChIJ5SICYIcpKGsRcGEwBXZWBA8
Myra Beauty And Makeup,4.8,21,16 Massa Dr,Mernda,Victoria,AU,https://www.myrabeautysalon.com.au/,+61 404 679 672,Beauty salon,https://www.google.com/maps/search/?api=1&query=Myra%20Beauty%20And%20Makeup&query_place_id=ChIJ2V6DK-9L1moRDYKNRei3eVY
Body Catalyst Mornington,4.8,26,Shop 2/191 Main St,Mornington,Victoria,AU,https://www.bodycatalyst.com.au/locations/mornington/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb-mornington,+61 3 5906 5703,Medical spa,https://www.google.com/maps/search/?api=1&query=Body%20Catalyst%20Mornington&query_place_id=ChIJAwzYgOrZ1WoRbErtYtreljE
Elite Medical Mornington,4.3,179,319 Main St,Mornington,Victoria,AU,https://www.elitemedicalcentre.com.au/,+61 3 5911 7014,Medical Center,https://www.google.com/maps/search/?api=1&query=Elite%20Medical%20Mornington&query_place_id=ChIJBYQPtFbZ1WoRmuwFH3aJTCE
Anne O'Neill - The Bays Hospital Consulting Suites,2.7,12,262 Main St,Mornington,Victoria,AU,http://thebays.com.au/the_bays/hospital_group/Consultants,+61 3 9010 6062,Pediatrician,https://www.google.com/maps/search/?api=1&query=Anne%20O'Neill%20-%20The%20Bays%20Hospital%20Consulting%20Suites&query_place_id=ChIJuxDCA1HZ1WoRIjQmxtdFHVU
Acupuncture & Chinese Medicine of South Morang,5,49,"Corperate Centre, 5c, Ground Floor/2 Murdoch Rd",South Morang,VIC,AU,https://www.minusplus.com.au/,+61 1800 312 919,Acupuncture clinic,https://www.google.com/maps/search/?api=1&query=Acupuncture%20%26%20Chinese%20Medicine%20of%20South%20Morang&query_place_id=ChIJtTjGTINJ1moROlpu_ZsIOW0
Tan Alwin Mr,3.9,27,Level 1 of/350 Main St,Mornington,Victoria,AU,,+61 3 5973 6609,Urologist,https://www.google.com/maps/search/?api=1&query=Tan%20Alwin%20Mr&query_place_id=ChIJx8L2MFHZ1WoRLA14GdvhAfY
